"Bandamanna"	"Bárðar"	"Bjarnar"	"Brennu-Njáls"	"Droplaugarsona"	"Egla"	"Eiríks"	"Eyrbyggja"	"Finnboga"	"Fljótsdæla"	"Flóamanna"	"Fóstbræðra"	"Gísla Súrssonar L"	"Gísla Súrssonar S"	"Grænlendinga þáttur"	"Grænlendinga"	"Grettis"	"Gull-Þóris"	"Gunnars"	"Gunnlaugs"	"Hænsna-Þóris "	"Hallfreðar M"	"Hallfreðar Ó"	"Harðar og Hólmverja"	"Hávarðar"	"Heiðarvíga"	"Heimskringla"	"Hrafnkels"	"Jökuls þ"	"Kjalnesinga"	"Kormáks"	"Króka-Refs"	"Landnámabók"	"Laxdæla"	"Ljósvetninga A"	"Ljósvetninga C"	"Ölkofra"	"Reykdæla"	"Sturlunga"	"Svarfdæla"	"Þórðar hreðu"	"Þorsteins hvíta"	"Þorsteins S"	"Valla-Ljóts"	"Vatnsdæla "	"Víga-Glúms "	"Víglundar"	"Vopnfirðinga"
"Laxdæla"	0.974509164212647	0.809939694068748	0.746180377068716	0.708630639281725	1.00393453170033	0.770592536844439	0.969876534885605	0.759751752422682	0.711717252081023	0.670443992095734	0.70802185245336	0.632538825371729	0.70648220470176	0.715751754953928	1.24913384319603	1.05979830264478	0.68423516701755	1.08236775235143	1.11078411624962	0.942356690924889	0.920718592623434	0.858961063319807	0.834307047930331	0.750966810454462	0.827372399205759	0.815594336505981	0.813078677721938	0.768028593187457	1.24179370293992	0.94139425800717	0.858534718523141	0.80738713925351	1.13560929984256	0	1.05441841156508	0.761323852559075	1.28710284231674	1.07587448033792	0.799785528151809	0.861872032459137	0.829438193348672	1.17381902033335	0.997360049991968	0.976896034585625	0.64080190961689	0.747441677756193	0.888496518886078	0.915330801904422
"Ljósvetninga A"	1.22625627169092	1.1813202996079	1.02726993054506	0.995410833552705	1.23769356748372	1.21564914669491	1.25698310409205	1.18852525991585	1.13156735881653	1.16210810512926	1.06553800561163	1.12920227002519	1.06595132920506	1.04239647924407	1.37404403940163	1.38016741906779	1.06909009901014	1.35761649605522	1.33693658167399	1.22090661135949	1.16638267103548	1.14513784633379	1.1889565704269	1.05709313450923	1.15686314787862	1.18492427518846	1.27549244381482	1.21949335351763	1.4297680928518	1.26833144241327	1.18775790576818	1.19281175178205	1.43727713020716	1.05441841156508	0	0.797101693382897	1.53852315760933	1.37611223666636	1.16064601957738	1.10129308750357	1.10678974830656	1.29924328483015	1.16226669390794	1.10944766692742	1.02740231564124	1.01932453284938	1.18208032023417	1.10604789946423
"Ljósvetninga C"	0.93226977638415	1.03489371682051	0.808053534445534	0.695536525022291	1.10315214183419	1.0012886886613	1.14059592451803	0.943089688114851	0.915662573401813	0.799626060121348	0.838527758550345	0.784110621639574	0.777815351627433	0.758362910606212	1.23728738356051	1.17553408354482	0.763409825358359	1.23781267553065	1.16282918747822	1.02510255040664	0.900124493907631	0.870187208557445	0.943508077412931	0.85941773887538	0.916014032513506	0.950873843187939	1.05593457616285	0.915326866288778	1.28412354096332	1.08123603224172	0.982160810119666	0.914392236921183	1.27285329549717	0.761323852559075	0.797101693382897	0	1.33698205629721	1.19230752037442	0.946621532473179	0.889347332378187	0.89870898068294	1.17432006729765	0.973567415938701	0.859568424023701	0.658656550368762	0.725418458586389	1.03806020674289	0.945256669928544
"Ölkofra"	1.36584050147414	1.3965810177878	1.37632995270738	1.29146299860428	1.56988387647486	1.35400856614746	1.51224079075364	1.36537235509523	1.31024014499165	1.3502485017476	1.43166880996623	1.3224499303249	1.37281195321796	1.3431215350906	1.57750618333958	1.54994553417867	1.25224025960114	1.49378694990008	1.53500619369007	1.50812081561981	1.4298347579386	1.38972118024292	1.29331223420354	1.35764232832235	1.33514290399922	1.38811546897767	1.389404751744	1.37392901069678	1.49224422923786	1.42017977661127	1.49258973095091	1.37379037647442	1.60828000412682	1.28710284231674	1.53852315760933	1.33698205629721	0	1.65559673645612	1.29945731239777	1.36501644111043	1.45472383546047	1.5478774749323	1.40323713979431	1.42864356750849	1.29742729220952	1.37849201355623	1.34215045751457	1.43675719191178
"Reykdæla"	1.37151434613164	1.18661920824844	0.970361054907069	1.10547477932917	1.26968310548374	1.1063121328957	1.30823779013682	1.1158310268655	0.992372621310144	1.1979581450694	1.02080131472649	1.16843029697011	1.01399316491066	1.09535907788356	1.52203482160046	1.37454914392784	1.00848905137053	1.18414814699759	1.29413085350369	1.32048532007196	1.30072105598464	1.20197945804902	1.30189521341924	1.04362546196434	1.12892421510406	1.1346318065839	1.14884543599996	1.1821323468791	1.53465856656806	1.34757138913806	1.13634309180501	1.19351153880507	1.39353993201099	1.07587448033792	1.37611223666636	1.19230752037442	1.65559673645612	0	1.02353368532726	1.2165485209161	1.19035728743684	1.35093923261574	1.39868290616323	1.23511797736526	1.08768635567316	0.99941583518111	1.3195886118213	1.20487968827108
"Sturlunga"	1.25799293000288	0.820361618979125	0.772407658861517	0.729681145258688	0.898170358690605	0.642979709126467	0.910398480434205	0.586913026470509	0.863100837648758	0.935458381374744	0.755467918173322	0.857728604826673	0.906694609699958	0.935826807952501	1.25411011628537	1.14658901797472	0.609771090269148	0.804428513058568	1.04834250984157	1.00707898200978	1.21965705069536	0.94545188649356	0.864214232630985	0.752083577929718	0.968435338534507	0.994508747826225	0.630812745312449	1.01396885306397	1.25196830468915	0.937956425125922	0.888916535040877	0.958891064431297	1.09751182229147	0.799785528151809	1.16064601957738	0.946621532473179	1.29945731239777	1.02353368532726	0	0.934683479403054	1.00079864901737	1.13028191823816	1.14917149647456	1.07416928754319	0.876989839046992	0.853474615842718	0.959586087270501	0.926210877752055
"Svarfdæla"	1.04512396094125	0.909370523725247	0.912913554541068	0.759881982670806	1.02119845767029	0.959947096606726	1.10904945567342	0.8863475426465	0.883422200931442	0.821930833951066	0.887249832873468	0.860062029625275	0.844735432814018	0.868289051431978	1.38431428619247	1.09966024609254	0.788168689503562	1.13847182447169	1.073431097415	0.983952064700895	1.05031323538442	0.929180184737825	0.953748464916571	0.842019265690069	0.900182112037601	1.00470965320607	1.01840382500001	0.869519291342561	1.22884138634163	0.966380892250458	0.993296597827489	0.933379940420477	1.19009034230315	0.861872032459137	1.10129308750357	0.889347332378187	1.36501644111043	1.2165485209161	0.934683479403054	0	0.906120574322253	1.23556311716653	1.13184667630423	0.983535247712822	0.862329586076347	0.84103807461205	0.977816343053783	0.983296438475599
"Þórðar hreðu"	1.13142906419039	0.950076676147235	0.85558484901758	0.7893586731576	1.08720022628187	1.04486131118762	1.15736593459829	0.962060000066358	0.819276522679801	0.861222138348979	0.877668205988828	0.875493502290882	0.852636895986489	0.842042827729049	1.37158538787546	1.25093525442131	0.781687590252115	1.1484153405544	1.09893218191127	1.05511209022468	0.986265377059711	0.99775420501333	0.968517006853287	0.852732367266825	0.937550469870486	1.00018849997859	1.11025535447185	0.90743807294752	1.28415949558812	0.979166170346504	0.971028011532066	0.90241865880043	1.25244588484583	0.829438193348672	1.10678974830656	0.89870898068294	1.45472383546047	1.19035728743684	1.00079864901737	0.906120574322253	0	1.17810655667366	1.0320821680747	1.01848939564272	0.803202225307099	0.930847667907173	0.974320999264617	1.01889685199852
"Þorsteins hvíta"	1.35689634329024	1.21399456561269	1.16590915383766	1.1615280204025	1.26176543645936	1.22129486411124	1.31941117738763	1.18826349071242	1.14330323875533	1.23294366149238	1.18719106585438	1.19416224959504	1.18603445973116	1.19045198046079	1.50531153183519	1.40419421621475	1.10150659221882	1.32501385884813	1.32563954778004	1.19719298173816	1.35735990515205	1.17400175327638	1.23503008794242	1.11832482043031	1.26116280319095	1.40254967954074	1.30362161552767	1.22840532474507	1.36760086135919	1.25864058654589	1.18540569308469	1.23940574048385	1.29336381854013	1.17381902033335	1.29924328483015	1.17432006729765	1.5478774749323	1.35093923261574	1.13028191823816	1.23556311716653	1.17810655667366	0	1.3013503895349	1.23511409241708	1.09016900230656	1.12154318212842	1.2418677791132	1.26966668324032
"Þorsteins S"	1.14966723703364	1.14879586736333	1.0099289892514	1.03845526233887	1.22632852777983	1.22852660454155	1.24159537618911	1.17002047652676	1.04809205363156	1.04428229403364	1.04504094025612	1.00846168089342	1.06067541614931	1.0166783410392	1.43562042374986	1.36902152502809	1.02578005994072	1.27683970328148	1.3007929491634	1.15443946572924	1.12360666740796	1.16179890317976	1.1794001046214	1.04138288141515	1.12441173390541	1.13153445368764	1.22148101208674	1.1080884954535	1.36203950908218	1.22556873984591	1.10560371114105	1.0608513930569	1.34709641661772	0.997360049991968	1.16226669390794	0.973567415938701	1.40323713979431	1.39868290616323	1.14917149647456	1.13184667630423	1.0320821680747	1.3013503895349	0	1.09378098156054	0.924764447813329	1.00661819862575	1.22625127689428	1.12832365321288
"Valla-Ljóts"	1.15949502719209	1.09250689561171	0.992493418614923	0.938788836524412	1.18045259653579	1.15314293362731	1.22679520633477	1.11583655296736	1.06360938380092	1.00835475097475	0.928862633932711	0.994427813809564	0.951210581042338	0.889393322469184	1.32447788267256	1.18355840145476	0.945170249805298	1.26951195826465	1.15845396739223	1.16119833414803	1.09888794503174	1.0425785115607	1.09719254152194	0.962124833856736	1.10393296894835	1.06651810630534	1.19118249234003	1.06793332690341	1.22923930194941	1.15585746907841	1.03272628758837	1.04363544564645	1.29567982231664	0.976896034585625	1.10944766692742	0.859568424023701	1.42864356750849	1.23511797736526	1.07416928754319	0.983535247712822	1.01848939564272	1.23511409241708	1.09378098156054	0	0.953356596047424	0.973377888325652	1.11791489238197	1.13165356900364
"Vatnsdæla "	0.950876507725492	0.908712139264773	0.728777524005404	0.668960535433122	1.04416740608814	0.927983630540337	1.02355034433564	0.829219548707459	0.769074418503944	0.788079858639926	0.794414655631686	0.744307007575337	0.763477014093929	0.747561230776765	1.20148029479932	1.12736110833353	0.693264555011425	1.06989744125441	1.08982178992666	1.02021465525336	0.899701494134188	0.81632582856991	0.869239511445959	0.718213318972888	0.871302572581203	0.886494324715724	0.991458361076647	0.865519327457551	1.27243271273112	0.956731466262869	0.871683946424078	0.892419658142124	1.18855352309287	0.64080190961689	1.02740231564124	0.658656550368762	1.29742729220952	1.08768635567316	0.876989839046992	0.862329586076347	0.803202225307099	1.09016900230656	0.924764447813329	0.953356596047424	0	0.755187144951847	0.971049962336476	0.923416908051496
"Víga-Glúms "	0.988838524643901	0.987709320372098	0.747122257096853	0.786952465429353	1.06170841669308	0.898989603226282	1.1020716815077	0.85261177846257	0.81990022997055	0.83585226774671	0.808684922591483	0.819493944802066	0.786418177405981	0.777072660831297	1.30550391795834	1.2027693559918	0.798580536764607	1.08685586964333	1.15030630180786	1.05359663344681	0.950792713449828	0.915087997386381	0.930892619523827	0.817177572947484	0.903702813679896	0.88031143612951	0.967078527395636	0.94967207629837	1.28737040452358	1.06513166962659	0.929806992552385	0.984926040429224	1.21837166634994	0.747441677756193	1.01932453284938	0.725418458586389	1.37849201355623	0.99941583518111	0.853474615842718	0.84103807461205	0.930847667907173	1.12154318212842	1.00661819862575	0.973377888325652	0.755187144951847	0	1.0703956946657	0.905097392082603
"Víglundar"	1.23987597184754	0.857468295548161	1.03650099946009	0.869191374812855	1.13506531177838	1.00979084796759	1.11316712581929	0.924397479930477	0.964634779658939	0.965083245311546	0.973700035439602	0.977386671939286	0.973033117751035	0.997019836925205	1.40665149331998	1.16978588533111	0.817957670592386	1.12518466427113	1.04515100554712	1.19108678515199	1.20389098022211	1.06328691751566	1.04501883279842	0.89315987766573	0.976780291791782	1.02807050354044	1.07772110133521	1.03072663343537	1.11865546088774	1.06433589047148	0.955045177364769	1.01063386357606	1.28042698625998	0.888496518886078	1.18208032023417	1.03806020674289	1.34215045751457	1.3195886118213	0.959586087270501	0.977816343053783	0.974320999264617	1.2418677791132	1.22625127689428	1.11791489238197	0.971049962336476	1.0703956946657	0	1.12457957196581
"Vopnfirðinga"	1.22544772751485	1.04310763580654	0.859525534725621	0.960263280967641	1.0695384287695	1.03213529487597	1.12189760081284	0.927925860683851	0.985296239112944	1.07016563832167	0.943667413727138	1.00348246238145	0.94957089620826	0.958884803468184	1.35508053040418	1.23793855202309	0.886080922793092	1.13838196511579	1.23022309856893	1.10281105574682	1.15030052766993	1.03548105535369	1.10718074000265	0.954882453637054	1.0632285219566	1.08211980129049	1.08046054152663	1.1224582671998	1.3276573364579	1.10303411934693	1.06209072155382	1.10670176663817	1.27089260776643	0.915330801904422	1.10604789946423	0.945256669928544	1.43675719191178	1.20487968827108	0.926210877752055	0.983296438475599	1.01889685199852	1.26966668324032	1.12832365321288	1.13165356900364	0.923416908051496	0.905097392082603	1.12457957196581	0
