"Bandamanna"	"Bárðar"	"Bjarnar"	"Brennu-Njáls"	"Droplaugarsona"	"Egla"	"Eiríks"	"Eyrbyggja"	"Finnboga"	"Fljótsdæla"	"Flóamanna"	"Fóstbræðra"	"Gísla Súrssonar L"	"Gísla Súrssonar S"	"Grænlendinga þáttur"	"Grænlendinga"	"Grettis"	"Gull-Þóris"	"Gunnars"	"Gunnlaugs"	"Hænsna-Þóris "	"Hallfreðar M"	"Hallfreðar Ó"	"Harðar og Hólmverja"	"Hávarðar"	"Heiðarvíga"	"Heimskringla"	"Hrafnkels"	"Jökuls þ"	"Kjalnesinga"	"Kormáks"	"Króka-Refs"	"Landnámabók"	"Laxdæla"	"Ljósvetninga A"	"Ljósvetninga C"	"Ölkofra"	"Reykdæla"	"Sturlunga"	"Svarfdæla"	"Þórðar hreðu"	"Þorsteins hvíta"	"Þorsteins S"	"Valla-Ljóts"	"Vatnsdæla "	"Víga-Glúms "	"Víglundar"	"Vopnfirðinga"
"Landnámabók"	1.59861817930574	1.16556293981899	1.37289503322195	1.35488634054169	1.18128805214339	1.27965828424236	1.26009223611836	1.21466125814743	1.47089654482692	1.41154938644794	1.29185066628714	1.34355491888897	1.36516617302574	1.40095629507171	1.55139417964976	1.39969759413211	1.29554102646197	1.13235453861038	1.53253334279759	1.33568145297092	1.6083372939466	1.40816913694462	1.36971289664425	1.28300717979951	1.45173461585602	1.43542728615376	1.32872623365181	1.50624212628558	1.54944227110845	1.4225763956755	1.30477106239153	1.4468994100525	0	1.3914875504193	1.49404629990301	1.41360461118628	1.69074618390188	1.41222889834905	1.20943764713577	1.34721050538736	1.42898940499843	1.34909197275828	1.46659932842069	1.48855092126075	1.35088351014717	1.43997474572266	1.48071517542274	1.36049307321614
"Laxdæla"	0.976042071892647	0.814015132723488	0.716122476487506	0.762044553154946	0.987806026163738	0.779943821863817	0.897356637362837	0.723241047051973	0.702182624492579	0.736723361908094	0.740535164597973	0.702574156217444	0.707805657062545	0.782553022182204	1.06553074395585	1.04612908871086	0.698066718119986	1.06009660722768	1.07131218541593	0.883788019710466	0.915588664568608	0.877061185298641	0.813432203769996	0.742864372792178	0.795836565562293	0.842359412135605	0.915564231969064	0.88063971050169	1.21749707585491	0.842790727164084	0.861474473718259	0.83212669700418	1.3914875504193	0	0.926917095496797	0.766428879381595	1.18089250177443	0.910065837537574	0.878843092415383	0.808858890565072	0.860904929451176	1.12977162947154	1.01335192697551	1.02613534152201	0.678404449993372	0.762649419057349	0.923331770085	0.788606908120757
"Ljósvetninga A"	1.06876982187976	1.06490336374857	0.973956766430029	0.867794390209308	1.09944530965972	1.02252256334125	1.09954889752778	1.01186654276158	0.969766943136973	0.94147184313731	0.914889443371667	0.890710681832895	0.901757458383943	0.962326860488256	1.18305349767679	1.23808459994388	0.928121439862424	1.19772379913645	1.18276342331686	1.08223652562048	1.01797449826212	0.988066612928895	0.966489947029911	0.959119478733267	0.966933947678141	1.02655249598182	1.17825442689898	1.03083570013403	1.31600134459428	1.05576656803373	0.94436064249443	1.03872376807796	1.49404629990301	0.926917095496797	0	0.672137155615292	1.24376558503807	1.04353946508952	1.08667747413052	0.92733589958067	0.978887364725817	1.1961989015538	1.09298833492888	1.00717061656743	0.860301255479685	0.84982992517334	1.08107687037751	0.942768125853109
"Ljósvetninga C"	0.878663300720155	0.962816726712806	0.83563606503634	0.660609407731107	1.07248455884639	0.897289956044348	1.01091644144013	0.859263998909461	0.798987632477422	0.790433271473356	0.83056970965085	0.73868854757038	0.781749269922655	0.822042909031307	1.04258678615542	1.12258040340562	0.748827992718447	1.12685440173272	1.1266552473574	0.942956533669651	0.861248090050364	0.842916608493112	0.800554871524118	0.833339431600409	0.846265772395353	0.850974094501367	1.02443928804539	0.881262298422719	1.18996298841184	0.947920906468189	0.926814782174529	0.914330886890355	1.41360461118628	0.766428879381595	0.672137155615292	0	1.09472549841187	0.949194473204094	0.946668398816279	0.80081275521504	0.863008886719933	1.15606711392501	0.995355427432676	0.798351885391557	0.635452515121221	0.671393551419346	0.99767529183732	0.822217510817186
"Ölkofra"	1.19050702042777	1.34150161110248	1.24173564433968	1.12661598355551	1.34507234943811	1.23537151587923	1.36787877158253	1.21093529595112	1.23020005213233	1.2306895492312	1.23068398302485	1.24003757264155	1.19078738677038	1.22556520886574	1.30403926061206	1.38964131716415	1.20225259442831	1.44647573825395	1.44182178849126	1.31563910575224	1.21728262411317	1.21481154183047	1.19069343963511	1.23682644250414	1.24121793266291	1.23211939803915	1.3557690000718	1.23734363276581	1.42676346188785	1.24584655621686	1.30082791616604	1.25750067688915	1.69074618390188	1.18089250177443	1.24376558503807	1.09472549841187	0	1.32967477070604	1.32303236547826	1.203807376043	1.24733837409345	1.41205566108039	1.31007107985533	1.21403351581915	1.09075545474997	1.12460766272704	1.37117895170224	1.22362145327169
"Reykdæla"	1.06500931767655	1.0400697024534	0.791802162584253	0.942627222540025	1.05925632125108	0.99373267905212	1.09428026619344	0.937337892914192	0.9407923477107	0.975955373352095	0.863400730156057	0.965356298250811	0.852616963678288	0.85643814364304	1.16664149445608	1.195739936387	0.869087945299124	1.0823786971145	1.14874451500812	1.11758152449639	1.101549359623	1.00070253929994	1.01824413764813	0.907387477071436	0.938494179015747	0.98642231480849	1.15370820451957	1.05272042060931	1.34338020288058	1.05409093953544	0.959825574496189	1.04511549953038	1.41222889834905	0.910065837537574	1.04353946508952	0.949194473204094	1.32967477070604	0	0.97081290774292	1.0127664550454	0.955322865191357	1.18108559562747	1.1131535215973	1.02210165785495	0.891472269393112	0.835418384537753	1.11554454008865	0.88320152892748
"Sturlunga"	1.23896712563964	0.870127997872313	0.861416727835164	0.831173334610316	0.926812421121347	0.777029821784048	0.884735557639168	0.643554610823003	0.931634348459541	0.998534385732076	0.848673647493399	0.911446672058276	0.97145363076993	1.01168617250285	1.13596816869752	1.0964009748012	0.720470219423534	0.824668312209775	1.11682554247722	0.97439754692317	1.23057159729792	1.02316458311824	0.925225665463724	0.821800062671331	1.00493982383721	1.02797561111106	0.790743503539695	1.09339658171299	1.33964356096491	1.00802263057143	0.973453520740409	1.08429295782794	1.20943764713577	0.878843092415383	1.08667747413052	0.946668398816279	1.32303236547826	0.97081290774292	0	0.961955142871222	0.973137391498253	1.16659346877672	1.12870925479826	1.15533870053677	0.856544686997894	0.932312304663585	1.08511321220778	0.912936580949008
"Svarfdæla"	1.01106681334534	0.885176758164319	0.842121201223957	0.764007918922633	0.980014544588182	0.865993165641882	0.980126951683437	0.829488435222288	0.820303009945354	0.73803930628378	0.797485855898495	0.755868132248059	0.786563024962571	0.77973195248341	1.1617335463998	1.06586325024979	0.719766410805005	1.0152551027775	0.997922334021172	0.905386538946118	0.976569263805696	0.898247944717082	0.819657675148668	0.790740168432088	0.80813696478354	0.923327697064888	1.04035680170101	0.879756275370697	1.08347943616032	0.855445785693278	0.920634584191091	0.881259016058973	1.34721050538736	0.808858890565072	0.92733589958067	0.80081275521504	1.203807376043	1.0127664550454	0.961955142871222	0	0.836839801712443	1.14829884603471	1.04834094494578	0.950404493542357	0.752148120339711	0.802454725086588	0.965773156934549	0.900078611744633
"Þórðar hreðu"	1.08971361107657	0.913885753698627	0.853310470456923	0.816025100079604	1.02797385210284	0.989877109599894	1.09976237361784	0.913335530148824	0.818259711580493	0.89732254423967	0.857885152538676	0.857652353897464	0.86527078316799	0.877842187178957	1.2222336596516	1.13422892527371	0.79612907961475	1.09355477173431	1.05228724302042	0.952829752109368	1.01235692937772	0.931585542446294	0.873857434833978	0.851322139176009	0.861310304816155	0.98732694488378	1.14736148893528	1.00954578432422	1.2511420203791	0.941291856496898	0.924550563491608	1.01251092775555	1.42898940499843	0.860904929451176	0.978887364725817	0.863008886719933	1.24733837409345	0.955322865191357	0.973137391498253	0.836839801712443	0	1.14028852534784	1.0918071617642	1.03266074725765	0.805361743786142	0.823978217044802	0.98992156096516	0.944690293959581
"Þorsteins hvíta"	1.32715139747061	1.06803932044129	1.12934882526912	1.12321140079836	1.17533557195716	1.14153277658963	1.11974695823822	1.07972708938437	1.12896292198186	1.18540128824071	1.03151264494946	1.10873052049054	1.13285487998567	1.12074873354343	1.32461843793507	1.21225588709392	1.05177956563578	1.21457919125458	1.26721041157661	1.12947449516244	1.29021734701884	1.17491810138165	1.10384103136803	1.02412896029154	1.12023987465638	1.23317238928873	1.23598885557235	1.25270705284432	1.31719720992627	1.19675331720387	1.18334775752194	1.20571596916966	1.34909197275828	1.12977162947154	1.1961989015538	1.15606711392501	1.41205566108039	1.18108559562747	1.16659346877672	1.14829884603471	1.14028852534784	0	1.16924867851085	1.25912151810195	1.02320933383853	1.12098435160373	1.24115559843708	1.10376931586441
"Þorsteins S"	1.10441453628894	1.0694040654299	1.02458547485565	0.983390735171543	1.24917949317814	1.13347019685285	1.13367874394322	1.06085312235408	1.0297934001798	1.01969852344831	1.00990292796963	1.03555514501834	1.00963158994308	1.03813020574704	1.27805496096728	1.27965952328176	0.977973670688685	1.24701711408125	1.31278120647149	1.05502761961728	1.11067608939638	1.07182508383198	1.0256617068973	0.957890702920027	1.07431957813535	1.10099618932183	1.20590633747453	1.13435235527552	1.3344977947177	1.12501849196543	1.12981471151967	1.110597695076	1.46659932842069	1.01335192697551	1.09298833492888	0.995355427432676	1.31007107985533	1.1131535215973	1.12870925479826	1.04834094494578	1.0918071617642	1.16924867851085	0	1.02278866658533	0.889257777519078	0.96461078091182	1.15228255773589	1.04735428063821
"Valla-Ljóts"	1.00614840932066	1.1216532749012	0.988364035357309	0.902162184166266	1.20602583539323	1.10151464228628	1.20623252166741	1.05006194214218	1.00905455900487	0.9504754899335	0.93440361275435	0.981102867008803	0.933681415609097	0.923322614812311	1.15027831565223	1.31336317453802	0.988364447829444	1.23476100756926	1.2306461315236	1.14378717766435	1.03051965656788	0.966274997677473	0.991697841935992	0.971835706926391	0.991391559537607	0.991350791083206	1.26638800444758	1.02181302853219	1.22076087615511	1.09810212693118	1.06108139708695	1.07439825766559	1.48855092126075	1.02613534152201	1.00717061656743	0.798351885391557	1.21403351581915	1.02210165785495	1.15533870053677	0.950404493542357	1.03266074725765	1.25912151810195	1.02278866658533	0	0.846814638753516	0.849228905883996	1.13191964582736	1.00261729421506
"Vatnsdæla "	0.912509299344677	0.850662244815186	0.717157670740184	0.672320116632122	0.980572969808555	0.836670148986719	0.932896287165937	0.740872745837581	0.691775460584569	0.746869744057155	0.689517219587629	0.731904801060477	0.72417771840164	0.761358755950645	0.979290979277639	1.02563820544742	0.647379588458634	1.02577978000289	1.02800287114951	0.887107148740832	0.897708768254657	0.790037760229514	0.744621175539429	0.727434767855282	0.74207230927249	0.825920693798677	0.935776319398769	0.872922228263196	1.15845074013425	0.828238793528535	0.812762210496466	0.814053502119601	1.35088351014717	0.678404449993372	0.860301255479685	0.635452515121221	1.09075545474997	0.891472269393112	0.856544686997894	0.752148120339711	0.805361743786142	1.02320933383853	0.889257777519078	0.846814638753516	0	0.670917942952472	0.891886986247863	0.823275754219263
"Víga-Glúms "	0.883934501036895	0.957655514725687	0.735146457471798	0.738151691479619	1.00812999864374	0.93654259976841	1.02429906117978	0.851614989526052	0.812881627407297	0.803061215536445	0.78498753783985	0.781708118167239	0.785624561459628	0.796196717352366	1.10260483297189	1.12289184883508	0.779956749724638	1.09806609165205	1.09000925890607	0.945754917458547	0.914795281334744	0.858624393711867	0.872426249274505	0.804102052815589	0.814004204756987	0.791724297340457	1.07248942617454	0.912206596448853	1.22662912127668	0.936791474340805	0.882678802069797	0.90173580490659	1.43997474572266	0.762649419057349	0.84982992517334	0.671393551419346	1.12460766272704	0.835418384537753	0.932312304663585	0.802454725086588	0.823978217044802	1.12098435160373	0.96461078091182	0.849228905883996	0.670917942952472	0	0.994875302807743	0.784523712655093
"Víglundar"	1.18299609020905	0.899677283790171	0.968520028598301	0.900153629224935	1.08585715541701	0.991015190223164	1.06291632473428	0.953166949462887	0.889002429037749	0.977703089756065	0.912270404275049	0.973256186479934	0.959990762986488	0.973592336432148	1.2468786647449	1.16590280760815	0.851804744873163	1.19034123247432	0.995587171380878	1.02008027211168	1.17093550395723	1.05492219839732	0.976177498892627	0.832212346357134	0.975716616744748	1.10346340321872	1.09304549272023	1.12344789037816	1.15639385709721	0.991626492419541	1.03639063131061	1.0608126805333	1.48071517542274	0.923331770085	1.08107687037751	0.99767529183732	1.37117895170224	1.11554454008865	1.08511321220778	0.965773156934549	0.98992156096516	1.24115559843708	1.15228255773589	1.13191964582736	0.891886986247863	0.994875302807743	0	1.02957232543129
"Vopnfirðinga"	1.03073566782094	0.934562910134831	0.852115313039252	0.854821079614675	0.908799557676856	0.934643653671128	1.0070103799264	0.81026250641259	0.866243467790536	0.839877345340964	0.805467743723551	0.832861561746061	0.842003121047531	0.853103014466026	1.11030784989593	1.13153280881258	0.818571394643782	1.04178960598	1.06965287678754	0.993698355474566	1.0421020837533	0.926235711758227	0.941434028170481	0.832301156637107	0.863309709376849	0.961831200517368	1.04829599761388	0.980100355565562	1.22573424018147	0.956259851034881	0.861488868257149	0.97864500695429	1.36049307321614	0.788606908120757	0.942768125853109	0.822217510817186	1.22362145327169	0.88320152892748	0.912936580949008	0.900078611744633	0.944690293959581	1.10376931586441	1.04735428063821	1.00261729421506	0.823275754219263	0.784523712655093	1.02957232543129	0
