"Bandamanna"	"Bárðar"	"Bjarnar"	"Brennu-Njáls"	"Droplaugarsona"	"Egla"	"Eiríks"	"Eyrbyggja"	"Finnboga"	"Fljótsdæla"	"Flóamanna"	"Fóstbræðra"	"Gísla Súrssonar L"	"Gísla Súrssonar S"	"Grænlendinga þáttur"	"Grænlendinga"	"Grettis"	"Gull-Þóris"	"Gunnars"	"Gunnlaugs"	"Hænsna-Þóris "	"Hallfreðar M"	"Hallfreðar Ó"	"Harðar og Hólmverja"	"Hávarðar"	"Heiðarvíga"	"Heimskringla"	"Hrafnkels"	"Jökuls þ"	"Kjalnesinga"	"Kormáks"	"Króka-Refs"	"Landnámabók"	"Laxdæla"	"Ljósvetninga A"	"Ljósvetninga C"	"Ölkofra"	"Reykdæla"	"Sturlunga"	"Svarfdæla"	"Þórðar hreðu"	"Þorsteins hvíta"	"Þorsteins S"	"Valla-Ljóts"	"Vatnsdæla "	"Víga-Glúms "	"Víglundar"	"Vopnfirðinga"
"Laxdæla"	0.961804981415994	0.850065703232228	0.721399220663274	0.699314877732259	1.11580860188002	0.784773114997726	0.919519382480488	0.685135992157685	0.767899945167576	0.711161521247282	0.791890842404767	0.675339924650104	0.734299600536027	0.700647005775212	1.12294766562334	1.08974323361959	0.594323163955809	0.97120741534324	1.08439490874114	0.978763745583247	0.941797735712246	0.875936195902071	0.886208625752893	0.662853323104579	0.971736111552092	0.887290631050926	0.733131911109695	0.881521098433711	1.15440759251118	0.909446450463027	0.906652256395065	0.909374046008867	0.947362441989274	0	1.17372806720311	0.673338810173511	1.21740048566631	1.15383259339883	0.6523957558873	0.975804609653766	0.788716034255305	1.24412694074728	1.04657488139783	0.970091913517377	0.686362928645365	0.762906604015006	0.916448837202459	1.08342502234237
"Ljósvetninga A"	0.995107394299692	1.26353715850345	1.11546556260228	1.04275527149755	1.30825355921643	1.35498879407049	1.2242924904664	1.24542673384939	1.21626753691581	1.20504346072092	1.08380482370039	1.15742808289897	1.1451090730872	0.947814837446114	1.2125878944696	1.36524304595812	1.18620991100119	1.33113140430765	1.23618159596048	1.11722168232451	1.18318620278782	1.05839722167706	1.22787499561624	1.1024874885669	1.19655911103817	1.07589410267244	1.27144041081653	1.22357258211881	1.16979556010606	1.12712094518358	1.08811232504049	1.1939955314636	1.28865758617908	1.17372806720311	0	0.8658126765561	1.41295893884085	1.39693899275008	1.19719488425474	1.19253572403375	1.01198025999568	1.35503718525774	1.23403134515568	0.914551898979022	1.01901026745749	1.0199030482638	1.29544093366074	1.31063281578183
"Ljósvetninga C"	0.747666300830269	0.845725989802598	0.708178029159316	0.657860429108374	1.0534781009345	0.856538231743701	0.934856407104319	0.79558834092255	0.838321195469136	0.736976069035159	0.753787094974222	0.64298541015227	0.741524285606776	0.5872995214476	0.957265006198994	1.04368387600358	0.659047107240451	0.92969811437669	0.917785501487118	0.877256947979933	0.863974858495757	0.708194951015571	0.849519678885192	0.692970620884047	0.911212497000744	0.772862994662405	0.841448949890465	0.816191189698334	0.946838109377711	0.848918775845658	0.834059478351436	0.853178815968907	0.941053535708812	0.673338810173511	0.8658126765561	0	1.20142288989617	1.19241297915032	0.768217766755684	0.815445583048699	0.710900380018699	1.07195929691756	0.821488988335863	0.716683795156057	0.566112018996552	0.694754810715061	0.943986438511794	0.965432569929648
"Ölkofra"	1.16616255236787	1.35021381470453	1.23642333456877	1.29106011265188	1.44713635179296	1.39321083662474	1.26735785484646	1.41213995558754	1.33571606263152	1.24689169947159	1.35061886091143	1.32109587757372	1.31456813095797	1.23622429208725	1.21877088060731	1.54915512527433	1.24736715810822	1.42917736561648	1.30874342500048	1.40422951072092	1.15900951135878	1.27344190317574	1.39069631963625	1.26839368020581	1.3481121109181	1.34631204058214	1.30015053051922	1.14603879831944	1.25406937369105	1.34151316228723	1.35805589932442	1.33294133826409	1.34076370540875	1.21740048566631	1.41295893884085	1.20142288989617	0	1.59384199547928	1.34295484204469	1.39446755702763	1.26522209360737	1.3261245017807	1.20826147132876	1.29445891679261	1.16622382806915	1.30609524994498	1.269398903514	1.42586993433027
"Reykdæla"	1.37628911329813	1.28634644801324	1.15407764471925	1.15200106093811	1.40706737687082	1.18666023661508	1.28664126169048	1.2104221189286	1.09190812139915	1.1849820575729	1.08456614366	1.18038052776226	1.10994313165775	1.09129782404583	1.53188446810955	1.53069805206525	1.06829643910585	1.26528925377641	1.38396906621539	1.37210817660476	1.27533829784016	1.22662474097398	1.32991031231984	1.16802402106193	1.23079164626045	1.19379601945943	1.11516976232805	1.32347674446344	1.42560774425987	1.37008283088491	1.28292752839315	1.32630408953639	1.38645985147247	1.15383259339883	1.39693899275008	1.19241297915032	1.59384199547928	0	1.02632633555098	1.27879606537309	1.23299032489654	1.4732257901019	1.31301879972025	1.29513332857357	1.2190181798211	1.08993831251533	1.32396112324644	1.368705612727
"Sturlunga"	1.01380268834242	0.784093809384186	0.731341860142838	0.614477326444357	1.1168316095438	0.611939083632881	0.904065931448957	0.524674996953194	0.781358522410827	0.807805236844662	0.767733268998382	0.78652752257318	0.812671372735712	0.787889114108795	1.16087227993325	1.16081415969359	0.557810758587062	0.781044166160694	1.03425125472025	1.01310203413187	1.00463516909644	0.859007734956173	0.782946386485994	0.695109683088755	0.992347015031595	0.865276143863901	0.518685699048751	0.926619326456075	1.08117343598251	0.886710383698089	0.863850907589389	0.931387687357054	0.908487664283773	0.6523957558873	1.19719488425474	0.768217766755684	1.34295484204469	1.02632633555098	0	0.849506270405492	0.918095513483013	1.23230123858127	1.03568208038308	1.01182311157435	0.774190503847124	0.666807060805438	0.877545670410274	0.990796245254691
"Svarfdæla"	0.872241194766597	0.881203669710679	0.875746198958806	0.800773791012332	1.1645702472551	0.951531126877395	0.990539795557723	0.872207308650065	0.921768265569864	0.859794849127568	0.834764290777601	0.888489874877627	0.912565141941952	0.830834757120981	1.18414622686652	1.12068513703381	0.85627634097103	1.05625698460676	0.998615940724785	0.960016268183974	1.05500724002682	0.885808370633673	0.934703764459253	0.834625122993266	0.991028182905789	0.919329852683539	0.920414634817575	0.932738527859845	1.02767332467512	0.971945390086369	0.976736501855846	0.953569935324901	1.10278914055587	0.975804609653766	1.19253572403375	0.815445583048699	1.39446755702763	1.27879606537309	0.849506270405492	0	0.962565593744519	1.20887179491694	1.08331740804962	0.919987883919211	0.855917275311222	0.858483038081657	0.972535275003771	1.04321741413171
"Þórðar hreðu"	1.0201605577118	0.930752259391003	0.875566519981518	0.736833308606105	1.13401696475638	1.08029420343555	0.981981364474831	0.883625853773602	0.870764009035222	0.873916005298197	0.847561219764782	0.858905456095089	0.947337412918613	0.753555576621423	1.15325699776455	1.12128603277786	0.81235481446953	0.923400397469328	0.881855285128849	1.02412679751013	0.96775253940314	0.840623551952468	0.991665343405732	0.83121483844115	0.958617449387456	0.94190016374381	1.06053217009879	0.928349296820778	1.07648569601219	0.844267815463719	0.988556657680133	0.910906339407098	1.12985868744226	0.788716034255305	1.01198025999568	0.710900380018699	1.26522209360737	1.23299032489654	0.918095513483013	0.962565593744519	0	1.07562315725509	1.00404054976823	0.88904484031921	0.777178309781776	0.952347142779661	1.0200623938685	1.0923055314226
"Þorsteins hvíta"	1.0501258354503	1.13517630189293	1.14185537756106	1.20117555051168	1.21524502444951	1.28669812605331	1.25586861245223	1.26411380983442	1.2495998345407	1.23253449714298	1.16191933223832	1.25012316075092	1.21803920463753	1.06382796388974	1.10139637059863	1.22956024321042	1.22882928689213	1.30339296087393	1.169195564149	1.23485874377096	1.24787672233963	1.05991905296508	1.29461860666415	1.27038493534667	1.39375606484158	1.26009890954261	1.26058020732355	1.17183884960714	1.04528652446721	1.15734088136548	1.23427522896595	1.24144655864033	1.21688272128683	1.24412694074728	1.35503718525774	1.07195929691756	1.3261245017807	1.4732257901019	1.23230123858127	1.20887179491694	1.07562315725509	0	1.07140099745103	1.07988644837285	1.04941556381194	1.1532743625155	1.30706764454368	1.10942970086229
"Þorsteins S"	0.902930945295114	0.961572711803903	1.0030380686013	1.04657645290032	1.11231331534335	1.10203278919004	1.05125739254587	1.09434083612872	1.07293700476792	0.981513637176353	0.883502327962456	1.04796903108556	1.02004137664095	0.977571301879833	0.944613832397594	1.24384595130764	1.02930870125534	1.02863357380179	1.02610814558477	1.04519516569616	0.962636707142461	0.929687104258309	1.10777065948116	0.993004733901909	1.12835550410279	0.974040722373441	1.13209700156013	1.02084284913526	0.815057085614917	1.04782366022943	0.910384036370589	1.00221483683667	1.04545005877873	1.04657488139783	1.23403134515568	0.821488988335863	1.20826147132876	1.31301879972025	1.03568208038308	1.08331740804962	1.00404054976823	1.07140099745103	0	0.846146523540473	0.880523235955197	0.95464997131398	1.06245998278233	1.05895745194002
"Valla-Ljóts"	0.808896403612433	0.994260747893663	0.974651508010517	0.877514652977546	1.05462885680693	1.15202365831458	1.02087072083768	0.998789140354963	1.0405069582916	0.943924072040794	0.96936456580839	0.937941134911963	0.884501031422689	0.868317426563185	0.976769261654975	1.23292060290154	0.969463076004546	0.993377987291158	0.93715977387957	0.936968013379569	0.986359553894627	0.850577132698271	0.991729887417836	0.923241741738902	1.04823207348637	0.896865143189399	1.10351619015071	1.05882329454163	0.864438476859222	0.876295628193261	0.962128500543394	0.967145870280734	1.09569326526442	0.970091913517377	0.914551898979022	0.716683795156057	1.29445891679261	1.29513332857357	1.01182311157435	0.919987883919211	0.88904484031921	1.07988644837285	0.846146523540473	0	0.83135109719561	0.877615816624466	1.11962009860998	1.14311939282754
"Vatnsdæla "	0.852973249215816	0.797933661228485	0.695646074528246	0.674351464329702	1.06054480444483	0.887533515642669	0.93105895788895	0.830747491413493	0.75365675436835	0.668288216907937	0.73361722325869	0.732001806911934	0.814458118873774	0.591138600992806	1.08816044996506	1.13247344760843	0.678019901641066	1.00561423374721	1.01579963948001	0.990312588997884	0.866973699582878	0.762720235955113	0.877691087622632	0.63630630764902	0.923163393642676	0.881989407574647	0.861058012734283	0.810201185343475	1.02756605438116	0.896929305384166	0.942265830784793	0.898062693979872	1.00153513121081	0.686362928645365	1.01901026745749	0.566112018996552	1.16622382806915	1.2190181798211	0.774190503847124	0.855917275311222	0.777178309781776	1.04941556381194	0.880523235955197	0.83135109719561	0	0.755858926245317	0.911331412442251	1.05400013522962
"Víga-Glúms "	0.806597472104204	0.890184690552874	0.810237272987243	0.746442741249101	1.15265223044807	0.795552694346641	1.01579849839172	0.750735256999979	0.798685017921854	0.746072601752983	0.817611116146842	0.901186017083205	0.831159894312912	0.748497072990493	1.22808584868499	1.28872862976534	0.720092420822848	0.927361729188341	1.02945244638557	1.0190538617559	0.889942802274058	0.867386703929865	0.882649992725635	0.768907763849395	0.939672187918015	0.85187993643621	0.781727711969739	0.906264843349231	1.04038411319529	0.938001072580092	0.833281257286079	0.944722814787854	1.05257241485466	0.762906604015006	1.0199030482638	0.694754810715061	1.30609524994498	1.08993831251533	0.666807060805438	0.858483038081657	0.952347142779661	1.1532743625155	0.95464997131398	0.877615816624466	0.755858926245317	0	1.02694739645191	1.00526276712909
"Víglundar"	1.11890743794138	0.818242635774288	1.03225653896912	0.921513911269212	1.22086425722136	0.957918126756163	1.04031898569641	0.883234909294976	0.888845672897926	0.919458400270186	1.02843270557501	1.01616175690824	1.01646652467729	1.02026487545591	1.17203664109181	1.15141988739655	0.773591522427496	1.03125398807698	1.00632115370661	1.09840559872492	1.06570409993763	0.950145782607996	0.966731112841238	0.857647059667778	1.0278797440897	1.04433715363734	0.934398865143929	0.950282954397505	1.03462017426811	1.0127937724447	1.01880807613734	0.89444728603989	1.10439877737068	0.916448837202459	1.29544093366074	0.943986438511794	1.269398903514	1.32396112324644	0.877545670410274	0.972535275003771	1.0200623938685	1.30706764454368	1.06245998278233	1.11962009860998	0.911331412442251	1.02694739645191	0	1.26885122232912
"Vopnfirðinga"	1.01668375238323	1.02281187593369	1.03635411398664	1.02750601000967	1.26999356780313	1.11008962301008	1.09240481738145	1.07128897629457	1.18397352182266	1.1268341318421	1.06492476971404	1.09342401521755	1.06708811641133	1.01874593652066	1.17984937512256	1.35180710300348	1.03183565452432	1.15672776939199	1.1777909823578	1.12449434844464	1.09044802814053	1.10964588966812	1.14325595455184	1.07428399648387	1.29717916088153	1.16733424908338	1.14012048899084	1.03833624694048	1.1592219882989	1.20222064623857	1.05884887294619	1.09501952644915	1.30982161016014	1.08342502234237	1.31063281578183	0.965432569929648	1.42586993433027	1.368705612727	0.990796245254691	1.04321741413171	1.0923055314226	1.10942970086229	1.05895745194002	1.14311939282754	1.05400013522962	1.00526276712909	1.26885122232912	0
