"Bandamanna"	"Bárðar"	"Bjarnar"	"Brennu-Njáls"	"Droplaugarsona"	"Egla"	"Eiríks"	"Eyrbyggja"	"Finnboga"	"Fljótsdæla"	"Flóamanna"	"Fóstbræðra"	"Gísla Súrssonar L"	"Gísla Súrssonar S"	"Grænlendinga þáttur"	"Grænlendinga"	"Grettis"	"Gull-Þóris"	"Gunnars"	"Gunnlaugs"	"Hænsna-Þóris "	"Hallfreðar M"	"Hallfreðar Ó"	"Harðar og Hólmverja"	"Hávarðar"	"Heiðarvíga"	"Heimskringla"	"Hrafnkels"	"Íslendinga þættir"	"Jökuls þ"	"Kjalnesinga"	"Kormáks"	"Króka-Refs"	"Landnámabók"	"Laxdæla"	"Ljósvetninga A"	"Ljósvetninga C"	"Ölkofra"	"Reykdæla"	"Sturlunga"	"Svarfdæla"	"Þórðar hreðu"	"Þorsteins hvíta"	"Þorsteins S"	"Valla-Ljóts"	"Vatnsdæla "	"Víga-Glúms "	"Víglundar"	"Vopnfirðinga"
"Króka-Refs"	1.02417177291707	0.837819135919218	1.01197031135088	0.846991695718503	1.20747602721918	1.01688760636768	1.0824797607496	0.847825241056362	0.907833181015324	0.877859076846998	1.11331924946018	0.97329836292842	0.907953511424135	0.972185549592621	1.26924757394191	1.03401806832533	0.850670769647729	0.957224196787421	0.986739642888481	1.05387617117827	1.02748686839271	0.911120424477964	0.978560392570182	0.947417723188776	1.02426839020816	0.965981021863216	1.01562369879279	0.945359589259561	0.821234535149803	1.12104376046914	0.775984254911755	1.02869722759509	0	1.17197356105863	0.902098025646305	1.2020214160217	0.871675578903431	1.32774776555466	1.3847460846749	0.950980368289505	0.965784130379937	0.917645995249449	1.27179748289937	1.037588171242	1.009928024932	0.911912738056011	0.96841001291082	0.924506450240318	1.13004918260545
"Landnámabók"	1.14381693313249	0.994904098583005	1.09926579588065	0.982376655857879	1.18276862531897	1.06830800756866	0.987059117856032	0.98446967856528	1.05770396437742	1.02586711989168	1.06152655107186	1.07587790395161	1.12378560079316	0.979607058951319	1.21797944994541	1.25330513322618	0.978887540800604	1.13719270565529	1.21492112357595	1.14614819073648	1.15188338516929	1.04652468727257	1.14308407758778	0.996968278038738	1.1450045707385	1.15347096205185	0.930872908065681	1.05370272607369	0.949115469886437	1.00574964683023	1.11657611006019	0.888432365108803	1.17197356105863	0	0.945978788247374	1.26160837319678	0.934114289680374	1.29500635293566	1.39274858678563	0.90867277962842	1.10227879485265	1.12153511074184	1.2001516457836	1.01286345639981	1.0713200036927	0.982580066638119	1.03664800786206	1.08943338073322	1.30984177457066
"Laxdæla"	0.984650648316551	0.877319679287229	0.735994559164556	0.697502190247591	1.12312977114971	0.779664095231761	0.929647378412007	0.709772205114448	0.788087268525587	0.702413362650072	0.802506011883775	0.694770036260801	0.745605664451198	0.709065671912549	1.15062584299081	1.09468735332512	0.613136330979651	1.0221817992137	1.10040100629095	0.998125430151691	0.952583759047978	0.906807731543014	0.883848657795237	0.66298692378485	0.98734837917249	0.897370493159619	0.744383803327088	0.863961154791381	0.537719008288879	1.16668497015828	0.914680627380427	0.926020091325287	0.902098025646305	0.945978788247374	0	1.15698373227256	0.676961964808304	1.19435692783036	1.16666892514252	0.660437909390435	0.963915597821344	0.798389277083696	1.28244054481524	1.05779306470668	0.973075839598655	0.67764483523036	0.764694054289709	0.953241642574772	1.09797170341571
"Ljósvetninga A"	1.00724692168863	1.26265704008434	1.10401258340912	1.02471429875141	1.33348471150229	1.30927331973503	1.20600234816354	1.23392607079571	1.22104864780134	1.2032926300338	1.09232990043354	1.158647148966	1.11671611835039	0.937717977242572	1.20653824245289	1.36483787729637	1.17096337540035	1.36653959132566	1.23484961079505	1.08920071979948	1.19092953326781	1.02724551348911	1.20391049473496	1.11231598898766	1.20256106055564	1.07886835816153	1.23907235097709	1.21972812912101	1.03855434879278	1.15096033118786	1.11309549621481	1.05288521637026	1.2020214160217	1.26160837319678	1.15698373227256	0	0.855562533516732	1.38584086631002	1.41543287102793	1.17685471735031	1.1972983547944	1.01967265867033	1.35195483019913	1.21550030142194	0.900979439295441	1.01746547856382	1.00686001182991	1.2788361986343	1.30326713999961
"Ljósvetninga C"	0.767644774269936	0.89006253050912	0.710452793390544	0.6586677599506	1.0632011113951	0.8310113339035	0.947125037129739	0.809773922966983	0.852161264846275	0.74781025742515	0.765272879840839	0.667716184872945	0.738883096030785	0.592493935912949	0.966664063651833	1.02676947716704	0.663877426116479	0.9808551753564	0.940444421580439	0.893811029943796	0.896622619776494	0.726581739633224	0.850961553463772	0.697206055989906	0.937330902560746	0.791507693029717	0.828356244427149	0.818774556087757	0.510960878000475	0.95915389339005	0.863282600701404	0.831367198595715	0.871675578903431	0.934114289680374	0.676961964808304	0.855562533516732	0	1.19155738875299	1.20990366392082	0.776248240739041	0.812975903257872	0.730953970504289	1.09797146663344	0.83253161143568	0.718893326824483	0.57492050621164	0.701470389308884	0.95919774436007	0.966427677009772
"Ölkofra"	1.17911280745478	1.34103418028526	1.25075346860689	1.27506773486519	1.44911705283879	1.36105445443913	1.26793904282454	1.39201526401728	1.35233290153815	1.22628938995989	1.38038451238998	1.33446885466991	1.31208152887974	1.24791121339275	1.23126490983417	1.51404647034079	1.25008890420281	1.46730774784938	1.32631396998654	1.39121836296066	1.16420283833465	1.26262958125828	1.35214406502328	1.26372199309343	1.35475203088437	1.35341451047347	1.29117435962039	1.12915778095293	1.27672379514495	1.25429031180779	1.33769993862096	1.34389404716949	1.32774776555466	1.29500635293566	1.19435692783036	1.38584086631002	1.19155738875299	0	1.64260194441146	1.33055268288205	1.39153828996164	1.27796567349962	1.34095758772607	1.20799974667257	1.30265088177827	1.16877992238605	1.30463425970879	1.29150703959746	1.43796784671923
"Reykdæla"	1.42291347428929	1.35007637536437	1.16655399984272	1.19260541081057	1.43381857376126	1.19032933797517	1.33373520653336	1.23164837148368	1.12362324550913	1.23598341686971	1.10495415694747	1.21035259142094	1.14152751489044	1.12046781116157	1.557814024521	1.53099276800886	1.10836516714864	1.32479988890577	1.43185806526627	1.40384507419741	1.32895311346182	1.26186514856833	1.3529300085194	1.18193970366015	1.28779610872535	1.20528646939567	1.12716252118744	1.35578911123482	1.07213507998955	1.47402140325551	1.41283308624659	1.30370663575446	1.3847460846749	1.39274858678563	1.16666892514252	1.41543287102793	1.20990366392082	1.64260194441146	0	1.0345338075215	1.29209982275059	1.29749278495328	1.5061496161372	1.36024276008826	1.33443873085918	1.25862976937096	1.11643332945676	1.37376382107261	1.35703323253958
"Sturlunga"	1.04572547361462	0.816525262517779	0.734195189104622	0.621355140049222	1.11984206627526	0.593207826695092	0.899124031377366	0.534672737770904	0.800796003463455	0.824414995609935	0.782934807276729	0.806691691003969	0.811125715385446	0.79049118519666	1.1620680035359	1.13698947350124	0.55342124364498	0.838053328031887	1.04737400542988	1.01995070723247	1.01749993798177	0.876782709822598	0.795723703080009	0.695305856593183	1.00999902789295	0.878887391726568	0.509992597637895	0.937093915378292	0.582896428719327	1.07788910959757	0.886585095428557	0.851945235798847	0.950980368289505	0.90867277962842	0.660437909390435	1.17685471735031	0.776248240739041	1.33055268288205	1.0345338075215	0	0.844985169157778	0.929890118851013	1.24382364465048	1.03181526149193	1.01177574737146	0.772571456232272	0.672567312132537	0.888471216990802	0.987736558735559
"Svarfdæla"	0.884360711168789	0.895478491418469	0.866722403666015	0.811476953354356	1.17802684604949	0.923969913139823	0.988736924938747	0.878626887930038	0.929936982846667	0.877057220399265	0.854854703066514	0.882586714799478	0.902166516667417	0.827451146064541	1.19235453142089	1.12639968189034	0.866686415149756	1.09322510876602	1.00019622408686	0.944183436766382	1.0627447859151	0.87525937076604	0.930529036746182	0.837999193411686	1.00701003918246	0.922109954474734	0.904268403155499	0.936410934554868	0.721617922034403	1.02625455516727	0.974806653732966	0.975961893858925	0.965784130379937	1.10227879485265	0.963915597821344	1.1972983547944	0.812975903257872	1.39153828996164	1.29209982275059	0.844985169157778	0	0.977261403696709	1.21238215971573	1.0824749774561	0.913902785370226	0.858254215059511	0.84884531749736	0.979042813265006	1.03261209836199
"Þórðar hreðu"	1.03239903627073	0.938040185585504	0.909515731509448	0.750730901633409	1.15005911427878	1.06036295254581	1.01915493319558	0.873598581991534	0.87434158882957	0.897024990013669	0.897683418242222	0.88587280967179	0.957545809112711	0.786709278631496	1.20571942452495	1.10977074162029	0.836690318747884	0.963492858802427	0.892934098296576	1.03900111099294	0.980122216434041	0.840403358838343	0.978141917268124	0.839973761869186	0.971538110847847	0.974644625099134	1.0603143686394	0.937736174391851	0.771775433456518	1.11450559683273	0.875088178947197	1.01837961529452	0.917645995249449	1.12153511074184	0.798389277083696	1.01967265867033	0.730953970504289	1.27796567349962	1.29749278495328	0.929890118851013	0.977261403696709	0	1.09813040288937	1.04109933351615	0.925859216647258	0.804397842791828	0.977315268058206	1.03692702624417	1.11769332808048
"Þorsteins hvíta"	1.04932643512642	1.15205928022075	1.14633891664049	1.21979321350687	1.27179841852006	1.27248834568583	1.28159653630051	1.28082083220032	1.27357733630106	1.26722572689883	1.17996551239004	1.28538003919352	1.22428715350716	1.069388107939	1.14318623037331	1.23308162341582	1.25401380527748	1.36057715655484	1.17700858528195	1.26507043377862	1.28685421646543	1.04767849075843	1.28560268919459	1.3112600628297	1.40811694451378	1.28510166307163	1.26564802311213	1.19946200842836	1.1480492614098	1.06902523618417	1.17695183310148	1.26907141896521	1.27179748289937	1.2001516457836	1.28244054481524	1.35195483019913	1.09797146663344	1.34095758772607	1.5061496161372	1.24382364465048	1.21238215971573	1.09813040288937	0	1.09493448276503	1.09591685096495	1.08433426464317	1.17476612899848	1.3019553002632	1.13694846781054
"Þorsteins S"	0.943396750184708	0.987073426177873	1.01967687679052	1.05038671263744	1.14156586569828	1.07786667816009	1.06093556028012	1.09650628093859	1.10584412378395	1.00295645237933	0.91489002299501	1.07761632327946	1.01488731930768	0.991460050804627	0.965486598082845	1.21696741170899	1.04188511092189	1.09081666898523	1.05232916072	1.04603595482857	0.998041126095542	0.926679815069097	1.09364302733376	1.00913988961782	1.15588755477586	0.98893262479614	1.12444644820554	1.03295376279453	0.931090973291788	0.822514583262564	1.05215915907508	0.903278879193072	1.037588171242	1.01286345639981	1.05779306470668	1.21550030142194	0.83253161143568	1.20799974667257	1.36024276008826	1.03181526149193	1.0824749774561	1.04109933351615	1.09493448276503	0	0.861157542394825	0.899725936849687	0.970246840515283	1.07313069970399	1.07815669523533
"Valla-Ljóts"	0.840806975870023	1.02782589819525	0.983503564273575	0.884948208883377	1.07971154538594	1.13600331489535	1.0377440998246	1.00499709062012	1.0653817087825	0.96492017567246	0.993746909587267	0.9674095590283	0.881421718520438	0.873249542315063	0.990057730749516	1.21353875513888	0.989206558754817	1.06280720194789	0.970113547633523	0.944329782926471	1.02946717592985	0.854552985820389	0.983819386884318	0.930928167124629	1.07567779997247	0.903051037393384	1.1009888293592	1.07880647586839	0.858770145371527	0.879897431401085	0.887012877025167	0.962982509747453	1.009928024932	1.0713200036927	0.973075839598655	0.900979439295441	0.718893326824483	1.30265088177827	1.33443873085918	1.01177574737146	0.913902785370226	0.925859216647258	1.09591685096495	0.861157542394825	0	0.857594805687424	0.885008294394166	1.12936308421935	1.15569318810206
"Vatnsdæla "	0.883437151678165	0.82116866049778	0.711565881952259	0.680876410798909	1.0738127011667	0.854956506297596	0.950853746872548	0.828303685012544	0.769421704127876	0.69434847654059	0.771725187424868	0.740711031107732	0.810930404622295	0.61440353959803	1.12171602611544	1.11950626646499	0.684144154601213	1.04005436224719	1.03206129739471	0.980258359682992	0.883028623204511	0.765425472819713	0.863614475706248	0.642240122387824	0.95571079875732	0.901316777134206	0.840555573787456	0.809210335004636	0.53864890066302	1.0480796363966	0.918939586002362	0.946630580352709	0.911912738056011	0.982580066638119	0.67764483523036	1.01746547856382	0.57492050621164	1.16877992238605	1.25862976937096	0.772571456232272	0.858254215059511	0.804397842791828	1.08433426464317	0.899725936849687	0.857594805687424	0	0.76681894950142	0.936385329594093	1.06249939704544
"Víga-Glúms "	0.841545067473196	0.933831065696076	0.821013970402042	0.748687120245736	1.16623717159865	0.774397549946615	1.03213284393326	0.761050196956976	0.80770172033918	0.760140264292928	0.831017709656573	0.929595455095614	0.831892528149898	0.76480850062769	1.24871649323229	1.27609021641722	0.733842386950537	0.99106269125322	1.0536786470662	1.02896222828426	0.919784379250044	0.885129205767235	0.877968770099549	0.762242080452356	0.962980072127479	0.867928734152369	0.775871225914292	0.905921796559131	0.583651064440756	1.05677183785264	0.948662712762071	0.839179121565079	0.96841001291082	1.03664800786206	0.764694054289709	1.00686001182991	0.701470389308884	1.30463425970879	1.11643332945676	0.672567312132537	0.84884531749736	0.977315268058206	1.17476612899848	0.970246840515283	0.885008294394166	0.76681894950142	0	1.04210902978196	1.0123755394324
"Víglundar"	1.1148412611649	0.816870109160051	1.04757214021709	0.948142187388156	1.24147895432019	0.961447816677277	1.05092644196862	0.877556401939274	0.919001505674514	0.945349331672105	1.06715980353404	1.04022619599951	1.02875385633612	1.02671103640024	1.1981737052531	1.13179320252155	0.797244680496325	1.0886362761898	1.01434524989209	1.12445294657021	1.08660374425656	0.939822133043688	0.957993243981329	0.869678194680806	1.02593103497142	1.0617486646951	0.960069596986902	0.978887100175355	0.861296516457386	1.0449323986268	1.01803781281901	1.04045299424226	0.924506450240318	1.08943338073322	0.953241642574772	1.2788361986343	0.95919774436007	1.29150703959746	1.37376382107261	0.888471216990802	0.979042813265006	1.03692702624417	1.3019553002632	1.07313069970399	1.12936308421935	0.936385329594093	1.04210902978196	0	1.2964507107246
"Vopnfirðinga"	1.0197866191984	1.05606393506836	1.01355864357418	1.05262134383547	1.29536832941199	1.11105238581935	1.11212996819374	1.0899299311713	1.23026868772557	1.16311618423343	1.05065456041243	1.10082034115154	1.06238102522263	1.00622830309336	1.20464210291456	1.38900379705536	1.04759666082393	1.20313774174856	1.20413524887735	1.13114944601763	1.12070244777867	1.12515447919062	1.16111694097099	1.09363886936802	1.32487542839	1.16032821461516	1.13549348978881	1.0618459702463	0.926796037578324	1.17961320004948	1.21791325228426	1.09355152617603	1.13004918260545	1.30984177457066	1.09797170341571	1.30326713999961	0.966427677009772	1.43796784671923	1.35703323253958	0.987736558735559	1.03261209836199	1.11769332808048	1.13694846781054	1.07815669523533	1.15569318810206	1.06249939704544	1.0123755394324	1.2964507107246	0
