"Bandamanna"	"Bárðar"	"Bjarnar"	"Brennu-Njáls"	"Droplaugarsona"	"Egla"	"Eiríks"	"Eyrbyggja"	"Finnboga"	"Fljótsdæla"	"Flóamanna"	"Fóstbræðra"	"Gísla Súrssonar L"	"Gísla Súrssonar S"	"Grænlendinga þáttur"	"Grænlendinga"	"Grettis"	"Gull-Þóris"	"Gunnars"	"Gunnlaugs"	"Hænsna-Þóris "	"Hallfreðar M"	"Hallfreðar Ó"	"Harðar og Hólmverja"	"Hávarðar"	"Heiðarvíga"	"Heimskringla"	"Hrafnkels"	"Íslendinga þættir"	"Jökuls þ"	"Kjalnesinga"	"Kormáks"	"Króka-Refs"	"Landnámabók"	"Laxdæla"	"Ljósvetninga A"	"Ljósvetninga C"	"Ölkofra"	"Reykdæla"	"Sturlunga"	"Svarfdæla"	"Þórðar hreðu"	"Þorsteins hvíta"	"Þorsteins S"	"Valla-Ljóts"	"Vatnsdæla "	"Víga-Glúms "	"Víglundar"	"Vopnfirðinga"
"Króka-Refs"	1.04145476896143	0.92752452861627	0.958357306492341	0.819703355813364	1.12643762330312	0.931004866860079	1.16928198470097	0.960182153236435	0.881607348652737	0.878463295634503	0.906298069785401	0.855862907050367	0.870056645301411	0.886749012634227	1.37878135654187	1.16385068759627	0.817449542093559	1.13531570607387	1.1678002557117	1.09062888907863	1.03213805404127	1.0093669614401	1.03043383384026	0.929614194912151	0.901254128225657	1.00177133256673	1.0211520413499	0.914610730303499	0.772942016832212	1.21105299718655	0.889052396847113	0.981328924959285	0	1.21043654955917	0.811550469775688	1.19784325209861	0.915150162918768	1.37965665371263	1.19939269537594	0.975259581743336	0.931486155432204	0.905059186932616	1.24351207449371	1.07923919986538	1.04870733262589	0.885175338891376	0.983553029380577	1.01649633568843	1.1107755176786
"Landnámabók"	1.44226630765868	1.10972700110152	1.18561183902971	1.20488701230125	1.15378270615284	1.24988609772391	1.21333475011427	1.17022193479828	1.25746959380116	1.23833455343146	1.12945596542781	1.17845385993117	1.19700093058077	1.15243958862258	1.54994621685216	1.34147226584519	1.15538768567231	1.10042368442619	1.36175732330567	1.31475606988667	1.44772864601654	1.33223325418273	1.33090857634829	1.09256073942065	1.31787654392826	1.28997596402383	1.15720334611339	1.20904382279949	1.15494524811496	1.23649356416221	1.24252652959226	1.02273711949583	1.21043654955917	0	1.15148586939557	1.43215104140939	1.29668171878774	1.61220829295411	1.39604817240858	1.07357972841288	1.17622263636245	1.24657571928628	1.28398212959331	1.35636389907562	1.27008691678069	1.18900032510827	1.21667293265842	1.28048316414723	1.26745191360629
"Laxdæla"	0.989671760196742	0.839570769862782	0.759512565061145	0.718784103454658	1.0104028928733	0.784212163357475	0.98455943349748	0.768167165935474	0.727186770665934	0.6936585856451	0.718420075477947	0.648269167262961	0.719929444593887	0.737802346829977	1.26229884259651	1.06694228819737	0.695887533263584	1.10822310143873	1.10662064951703	0.948853380338679	0.950627570168509	0.879423528014693	0.852528623498704	0.77608155960487	0.844027713748574	0.84217097455663	0.821637654310682	0.80434803607374	0.543783104791831	1.25116941851062	0.957898692470628	0.85976434652485	0.811550469775688	1.15148586939557	0	1.06302814311175	0.774857342339386	1.30023530435279	1.08682982856727	0.803686148814089	0.875929885759873	0.84662209158851	1.18758172087225	0.995211360286306	0.987675674094449	0.638702777940107	0.736452663924732	0.909156180923084	0.905218927792177
"Ljósvetninga A"	1.23976481852317	1.20643214717453	1.03719642795414	1.00509160746337	1.24823116625393	1.23047429010609	1.27762796851366	1.19466681954876	1.1375129868427	1.16766794320905	1.07157055703474	1.13366749543724	1.0650007490822	1.05059583249165	1.39741713488736	1.36878890140261	1.07275167575788	1.36449282377966	1.33021434575348	1.23608762167079	1.1793874358541	1.16059358127628	1.20704627467488	1.07421387788108	1.15840092499978	1.19462051233229	1.28793460300511	1.23796652962087	0.980939953467673	1.42012458681375	1.27941879259693	1.19468028887756	1.19784325209861	1.43215104140939	1.06302814311175	0	0.805797469140967	1.54231405623085	1.39898363970628	1.16195789787329	1.10908114558641	1.1089546032326	1.32193708178085	1.18120697308542	1.12694376377559	1.02104408903944	1.02066073350764	1.19979716112303	1.11549563957417
"Ljósvetninga C"	0.946694755438544	1.0692169916317	0.828771155789352	0.722176263599779	1.12595738381886	1.03422406089561	1.16836228087306	0.967775906596539	0.928376811299	0.811767315863089	0.858674425674909	0.790751777154721	0.794505000801741	0.773410459609728	1.26880393413225	1.1862604364258	0.786239003114024	1.27183111820136	1.17283300200903	1.03641634630254	0.91242931015475	0.897226620969121	0.966704738012121	0.894314759162883	0.937107065602838	0.972048774731066	1.07868284107958	0.930102561669073	0.627611116152486	1.28455991940002	1.10207638094346	1.00764854039377	0.915150162918768	1.29668171878774	0.774857342339386	0.805797469140967	0	1.33683325468934	1.2352954087929	0.976149356376334	0.912256724732256	0.914078890622223	1.21601624079961	0.989635331423463	0.86647684189197	0.676656484675316	0.741860983418082	1.06143399700195	0.969661137011885
"Ölkofra"	1.38700823887676	1.43078633187878	1.39361781583484	1.30539627637031	1.56419016025111	1.37138841726871	1.51897770349474	1.37020754517557	1.32910191354883	1.36262302821084	1.45378969583977	1.33242606172912	1.38497924261983	1.35205196789993	1.58459705425947	1.54643397670507	1.2668365743227	1.52826210459895	1.54482927149894	1.51858225369735	1.42878543326699	1.41850801971235	1.33748637899079	1.38347190301695	1.34803821407813	1.40070547917752	1.39391572799798	1.37830068630838	1.30177334534754	1.51212930938005	1.46223397777685	1.52098695575424	1.37965665371263	1.61220829295411	1.30023530435279	1.54231405623085	1.33683325468934	0	1.66178611549508	1.32004866784194	1.36639530668318	1.47475741177161	1.58237726290449	1.40542313958765	1.42444367868453	1.31902397394786	1.38224807092212	1.38205672165466	1.43805819480233
"Reykdæla"	1.38611883591745	1.20303611187432	0.981831764704191	1.12189153433421	1.28510245238771	1.11587845729222	1.30173108760353	1.12625832645426	0.997412313158403	1.20718328325449	1.0376900274487	1.17637550934534	1.01565411959244	1.11536963672347	1.51899677701557	1.37232837026513	1.01944254385815	1.19464888109626	1.28949382628125	1.34601744403273	1.32450028153539	1.23636863550365	1.338097200853	1.06909903079518	1.1372578688918	1.13660567369467	1.14750524321236	1.1879637168066	1.08928789248813	1.53146491712506	1.3745426110097	1.15646409431577	1.19939269537594	1.39604817240858	1.08682982856727	1.39898363970628	1.2352954087929	1.66178611549508	0	1.02971609324124	1.24027922744199	1.20238864042033	1.36289403051495	1.42213883046349	1.23264580752944	1.11052735751144	1.02802922686399	1.31988485075236	1.21972873657512
"Sturlunga"	1.27872784093563	0.823986284776611	0.773298902002969	0.73502544832337	0.884811964493953	0.651306038557508	0.894250995257852	0.588376561499886	0.864138534064105	0.933860706558889	0.755138391555089	0.878242092463575	0.905338880440813	0.941806649017441	1.2515582317833	1.13267471653838	0.612929252248418	0.800734007251908	1.04565158138684	1.0009828499532	1.24270916476382	0.972011527047747	0.892785556753664	0.764657744787512	0.974536370031291	0.98609451618658	0.629686115848537	1.00970310152984	0.787192929044512	1.24487095974272	0.948298814150541	0.882159757522713	0.975259581743336	1.07357972841288	0.803686148814089	1.16195789787329	0.976149356376334	1.32004866784194	1.02971609324124	0	0.934742048181952	0.99918369124161	1.13401964705315	1.16207715741543	1.06307878635323	0.882930393699992	0.861549459284942	0.97453637014949	0.923134066112432
"Svarfdæla"	1.06331920018049	0.919091708636346	0.907646579157055	0.774892568862805	1.03742257707927	0.969513396428855	1.09627330052394	0.896127087643069	0.883840063800451	0.812042481920759	0.897567498873583	0.879686674105499	0.843051120911419	0.873168880211049	1.38461563451332	1.08354950443048	0.795598038962328	1.14296786088779	1.05474144910764	0.984766030345181	1.06420829221869	0.945370518356495	0.980750317806573	0.853243404561028	0.903926947216755	1.00753439170922	1.02244214862286	0.866943923303697	0.792009752802092	1.21378975009795	0.983011695592522	0.996086880836803	0.931486155432204	1.17622263636245	0.875929885759873	1.10908114558641	0.912256724732256	1.36639530668318	1.24027922744199	0.934742048181952	0	0.905145440662371	1.2425511872915	1.1544865621798	0.972715385354598	0.868456196391395	0.852881750318845	0.977386432084114	0.98633880905998
"Þórðar hreðu"	1.16013034694622	0.965240317421158	0.866191123916416	0.798648155121579	1.08309173720498	1.051265503954	1.1600719414056	0.96791797155841	0.824711833984071	0.869768068045369	0.89102166035399	0.892823783518008	0.860746391556917	0.852420887882952	1.38864433788484	1.24195091579713	0.78837339970164	1.16499706417421	1.08139874742469	1.05833424911147	1.01615834655134	1.02604392711121	0.997969787433099	0.876525766480573	0.955941674394745	1.00703139532503	1.11655171288759	0.926887072931759	0.775870740559434	1.28315940658448	1.0027185920611	0.961317924615867	0.905059186932616	1.24657571928628	0.84662209158851	1.1089546032326	0.914078890622223	1.47475741177161	1.20238864042033	0.99918369124161	0.905145440662371	0	1.19581889583658	1.04385295129737	1.03327987896984	0.799230651122948	0.929666200595313	0.996621675621808	1.01750054634281
"Þorsteins hvíta"	1.39325776449518	1.22678932025932	1.18401429831197	1.17949279752205	1.2567363545624	1.23320276497466	1.33047549625759	1.20103687838862	1.1659746032892	1.26593613524205	1.20548431262959	1.21415808824215	1.19610884827007	1.21142415102447	1.52622065296572	1.38283082213192	1.11952786805059	1.32301189958491	1.3268772538777	1.198684982869	1.39376034753105	1.21810156044985	1.27334260314656	1.1264858605313	1.2803929377884	1.42645438080783	1.30118308364183	1.25553181233989	1.14449297901635	1.36226941736322	1.29199899869	1.19925656947149	1.24351207449371	1.28398212959331	1.18758172087225	1.32193708178085	1.21601624079961	1.58237726290449	1.36289403051495	1.13401964705315	1.2425511872915	1.19581889583658	0	1.29742737066214	1.23054688764318	1.11752979389123	1.13053494616847	1.26830126535536	1.26670787957241
"Þorsteins S"	1.14891585409918	1.16635343682019	1.02304286156047	1.04539900146736	1.24082125875067	1.25111828521882	1.25804641702122	1.18767118780203	1.06156180124191	1.04918085369696	1.04868961337296	1.02161641127137	1.07265643509324	1.03986307336613	1.44421245627009	1.37407108562779	1.03827020364679	1.29166037870942	1.30047638792156	1.15103907990854	1.14084126257398	1.17819594065886	1.18050767126326	1.05382948467882	1.13391741037561	1.14236705939842	1.24083353626405	1.12418134977258	0.927135454603104	1.36143024338952	1.23947592117722	1.11613030673462	1.07923919986538	1.35636389907562	0.995211360286306	1.18120697308542	0.989635331423463	1.40542313958765	1.42213883046349	1.16207715741543	1.1544865621798	1.04385295129737	1.29742737066214	0	1.10952054890382	0.922947331606529	1.00594537045956	1.23171736796741	1.13494123544252
"Valla-Ljóts"	1.17944792215559	1.10946908902769	0.988754888861872	0.938308448669671	1.1905678656221	1.15671459238289	1.21641543239101	1.12030477337375	1.08166878416274	0.99313515172767	0.942145611910451	1.01798242865464	0.952819311270544	0.904559447566381	1.31855007955887	1.16887880943881	0.949960430985464	1.26883677765346	1.1469404332101	1.16481042625018	1.10776316141152	1.04950405731012	1.1202682215437	0.958696403397763	1.09806433786428	1.06727436666432	1.18490799775998	1.06646275960332	0.930048224578861	1.24097513536001	1.18132394611852	1.03481765074677	1.04870733262589	1.27008691678069	0.987675674094449	1.12694376377559	0.86647684189197	1.42444367868453	1.23264580752944	1.06307878635323	0.972715385354598	1.03327987896984	1.23054688764318	1.10952054890382	0	0.946486664275278	0.971623801839377	1.13074982892736	1.13292652595542
"Vatnsdæla "	0.960808268231889	0.92587972225697	0.731527278511671	0.673828278462367	1.04919214970229	0.935086417373914	1.0236880277407	0.834508136317618	0.773582506557968	0.805988147454584	0.794852171013617	0.744101576188131	0.764757290185779	0.750123240234435	1.20645760195004	1.1143026701934	0.698622500574055	1.08451044014987	1.07757091531533	1.01066149557289	0.924968459883667	0.841366493800354	0.894868375551366	0.738655263885043	0.878302110245061	0.892073850203916	0.988570928081183	0.877328385732113	0.575093967866279	1.25379714423689	0.957237331424551	0.881969724233501	0.885175338891376	1.18900032510827	0.638702777940107	1.02104408903944	0.676656484675316	1.31902397394786	1.11052735751144	0.882930393699992	0.868456196391395	0.799230651122948	1.11752979389123	0.922947331606529	0.946486664275278	0	0.749963080426151	0.983200890492389	0.924562748332977
"Víga-Glúms "	0.989541216836845	1.00142708833	0.75006854264273	0.788272551543151	1.06666632736181	0.910172968524406	1.10393733596176	0.861519312781636	0.818093094245222	0.836269516522501	0.804917515661737	0.820777503118457	0.785907342514268	0.779935783558389	1.31020311658442	1.20058090621111	0.800048964174352	1.09408360940612	1.13675820352191	1.04786274317898	0.971167942242742	0.936986382559307	0.939856419771441	0.832321047830432	0.901845974944611	0.879346190615032	0.976622260141963	0.953251333073846	0.64826237043214	1.26239196637047	1.06553490098913	0.939048885605026	0.983553029380577	1.21667293265842	0.736452663924732	1.02066073350764	0.741860983418082	1.38224807092212	1.02802922686399	0.861549459284942	0.852881750318845	0.929666200595313	1.13053494616847	1.00594537045956	0.971623801839377	0.749963080426151	0	1.06836015792155	0.906698132915735
"Víglundar"	1.2680300149773	0.880108698584988	1.05101415185911	0.877407388592148	1.14257735374428	1.02630865971343	1.13167130760515	0.938698409491635	0.994055439905989	0.989632856636018	0.986179140152757	0.994001697852581	0.993550139223785	1.02139708082796	1.40896843296648	1.1735934280699	0.829954812292039	1.13883593215003	1.05486234297597	1.18953171990058	1.23755441744971	1.07872105630435	1.08086996831464	0.902690072920668	0.986068094574864	1.05384336432177	1.08315909099422	1.05933412938128	0.951424544338226	1.13771714310279	1.09286677800192	0.957878898493433	1.01649633568843	1.28048316414723	0.909156180923084	1.19979716112303	1.06143399700195	1.38205672165466	1.31988485075236	0.97453637014949	0.977386432084114	0.996621675621808	1.26830126535536	1.23171736796741	1.13074982892736	0.983200890492389	1.06836015792155	0	1.13404797826652
"Vopnfirðinga"	1.23898715577588	1.05988671916298	0.867289142026365	0.968382308749987	1.07285010687822	1.03987444473114	1.12397567575029	0.932637841531666	0.989360152876158	1.07295404268134	0.949361930270022	1.00608372457065	0.947366850650221	0.972997426549488	1.35846324845407	1.22376267012724	0.89556734059373	1.14397440098715	1.22767019528873	1.11301428340959	1.17369198829358	1.06535094526133	1.12159805001363	0.967479644282468	1.06903407910157	1.08629354546569	1.07634281268835	1.13028576787041	0.879470518270802	1.31231579659657	1.119161576763	1.07438402927903	1.1107755176786	1.26745191360629	0.905218927792177	1.11549563957417	0.969661137011885	1.43805819480233	1.21972873657512	0.923134066112432	0.98633880905998	1.01750054634281	1.26670787957241	1.13494123544252	1.13292652595542	0.924562748332977	0.906698132915735	1.13404797826652	0
